order_id,order_date,Customers,city,state,product_name,brand_name,category_name,store_name,staffName,total_units,Revenue
245,2016-05-29,Scarlet Yates,Patchogue,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,1799.99
246,2016-05-30,Caren Stephens,Scarsdale,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,858
247,2016-05-30,Joann Barber,Santa Monica,CA,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,1,499.99
247,2016-05-30,Joann Barber,Santa Monica,CA,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,1,999.99
248,2016-05-30,Kimberley Reynolds,Port Washington,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
248,2016-05-30,Kimberley Reynolds,Port Washington,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
248,2016-05-30,Kimberley Reynolds,Port Washington,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,429
248,2016-05-30,Kimberley Reynolds,Port Washington,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,Baldwin Bikes,Venita Daniel,1,2999.99
249,2016-06-01,Miquel Neal,Staten Island,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,269.99
249,2016-06-01,Miquel Neal,Staten Island,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,898
249,2016-06-01,Miquel Neal,Staten Island,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,7999.98
250,2016-06-01,Weldon Michael,Huntington,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,858
250,2016-06-01,Weldon Michael,Huntington,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,2,3361.98
251,2016-06-01,Arlena Buckner,New Hyde Park,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
251,2016-06-01,Arlena Buckner,New Hyde Park,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,599.98
252,2016-06-01,Lorrie Becker,Garland,TX,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,1,449
252,2016-06-01,Lorrie Becker,Garland,TX,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Rowlett Bikes,Kali Vargas,2,3361.98
252,2016-06-01,Lorrie Becker,Garland,TX,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Rowlett Bikes,Kali Vargas,1,2899.99
253,2016-06-02,Earline Gordon,Ronkonkoma,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,2,3361.98
254,2016-06-03,Faustino Delacruz,South Richmond Hill,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,549.99
254,2016-06-03,Faustino Delacruz,South Richmond Hill,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,939.98
254,2016-06-03,Faustino Delacruz,South Richmond Hill,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,999.99
255,2016-06-03,Ophelia Rodgers,Hopewell Junction,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
255,2016-06-03,Ophelia Rodgers,Hopewell Junction,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
255,2016-06-03,Ophelia Rodgers,Hopewell Junction,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,2641.98
255,2016-06-03,Ophelia Rodgers,Hopewell Junction,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,1499.98
256,2016-06-04,Theo Reese,Long Beach,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
256,2016-06-04,Theo Reese,Long Beach,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,1,1680.99
257,2016-06-05,Joeann Garrison,Ontario,CA,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,539.98
257,2016-06-05,Joeann Garrison,Ontario,CA,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,1,529.99
257,2016-06-05,Joeann Garrison,Ontario,CA,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,2,3098
257,2016-06-05,Joeann Garrison,Ontario,CA,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,3599.98
258,2016-06-06,Cecil Hopper,Central Islip,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449
258,2016-06-06,Cecil Hopper,Central Islip,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449
258,2016-06-06,Cecil Hopper,Central Islip,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,2899.99
258,2016-06-06,Cecil Hopper,Central Islip,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,3599.98
259,2016-06-06,Ginette Edwards,Baldwin,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,599.99
259,2016-06-06,Ginette Edwards,Baldwin,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,1499.98
259,2016-06-06,Ginette Edwards,Baldwin,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,939.98
259,2016-06-06,Ginette Edwards,Baldwin,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,2899.99
260,2016-06-06,Yvette Rogers,Franklin Square,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,599.98
260,2016-06-06,Yvette Rogers,Franklin Square,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,1099.98
260,2016-06-06,Yvette Rogers,Franklin Square,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,1,1549
261,2016-06-08,Pasquale Hogan,Vista,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,269.99
261,2016-06-08,Pasquale Hogan,Vista,CA,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,1199.98
261,2016-06-08,Pasquale Hogan,Vista,CA,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,858
262,2016-06-08,Matilda Larson,Harlingen,TX,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Rowlett Bikes,Layla Terrell,1,749.99
262,2016-06-08,Matilda Larson,Harlingen,TX,Trek Conduit+ - 2016,Trek,Electric Bikes,Rowlett Bikes,Layla Terrell,2,5999.98
263,2016-06-09,Ai Forbes,Franklin Square,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,1499.98
263,2016-06-09,Ai Forbes,Franklin Square,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,999.99
263,2016-06-09,Ai Forbes,Franklin Square,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,Baldwin Bikes,Marcelene Boyer,1,2999.99
264,2016-06-10,Charolette Rice,Sacramento,CA,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,1059.98
264,2016-06-10,Charolette Rice,Sacramento,CA,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,2,1099.98
264,2016-06-10,Charolette Rice,Sacramento,CA,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,1,1549
264,2016-06-10,Charolette Rice,Sacramento,CA,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,1999.98
265,2016-06-10,Arnita Thomas,Orchard Park,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,Baldwin Bikes,Venita Daniel,2,5999.98
266,2016-06-10,Lurline Rivers,Howard Beach,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,499.99
266,2016-06-10,Lurline Rivers,Howard Beach,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449
266,2016-06-10,Lurline Rivers,Howard Beach,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,939.98
267,2016-06-11,Randolph Chase,San Lorenzo,CA,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,1,269.99
267,2016-06-11,Randolph Chase,San Lorenzo,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,2,539.98
267,2016-06-11,Randolph Chase,San Lorenzo,CA,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,2,599.98
267,2016-06-11,Randolph Chase,San Lorenzo,CA,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,1,549.99
267,2016-06-11,Randolph Chase,San Lorenzo,CA,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,7999.98
268,2016-06-11,Shery Randolph,Ontario,CA,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,939.98
268,2016-06-11,Shery Randolph,Ontario,CA,Trek Conduit+ - 2016,Trek,Electric Bikes,Santa Cruz Bikes,Genna Serrano,1,2999.99
268,2016-06-11,Shery Randolph,Ontario,CA,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,1,3999.99
269,2016-06-12,Terrell Mathis,Selden,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,599.98
269,2016-06-12,Terrell Mathis,Selden,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,1320.99
269,2016-06-12,Terrell Mathis,Selden,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,449
269,2016-06-12,Terrell Mathis,Selden,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,999.99
270,2016-06-12,Ethelyn Ray,Garden City,NY,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,529.99
270,2016-06-12,Ethelyn Ray,Garden City,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,999.98
271,2016-06-13,Christoper Mccall,Bay Shore,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
271,2016-06-13,Christoper Mccall,Bay Shore,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,939.98
271,2016-06-13,Christoper Mccall,Bay Shore,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,2,3361.98
271,2016-06-13,Christoper Mccall,Bay Shore,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,7999.98
272,2016-06-15,Ezra Fowler,Nanuet,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,1499.98
272,2016-06-15,Ezra Fowler,Nanuet,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,1,1680.99
273,2016-06-16,Tona Velasquez,Whitestone,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
274,2016-06-17,Octavia Case,New York,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,999.98
274,2016-06-17,Octavia Case,New York,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,2,3361.98
274,2016-06-17,Octavia Case,New York,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,Baldwin Bikes,Venita Daniel,2,5999.98
275,2016-06-17,Rozanne Reyes,Garden City,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,499.99
275,2016-06-17,Rozanne Reyes,Garden City,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449
275,2016-06-17,Rozanne Reyes,Garden City,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,7999.98
276,2016-06-18,Magali Dixon,Troy,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,429
276,2016-06-18,Magali Dixon,Troy,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,1999.98
276,2016-06-18,Magali Dixon,Troy,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,Baldwin Bikes,Marcelene Boyer,2,5999.98
277,2016-06-19,Thad Castro,Brentwood,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
277,2016-06-19,Thad Castro,Brentwood,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
277,2016-06-19,Thad Castro,Brentwood,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,939.98
278,2016-06-20,Raven Curtis,Lawndale,CA,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,1,269.99
278,2016-06-20,Raven Curtis,Lawndale,CA,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,1,599.99
278,2016-06-20,Raven Curtis,Lawndale,CA,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,898
278,2016-06-20,Raven Curtis,Lawndale,CA,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,2,3361.98
279,2016-06-21,Rosalba O'neal,Mount Vernon,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,1,499.99
280,2016-06-21,Tomeka Higgins,Poughkeepsie,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
280,2016-06-21,Tomeka Higgins,Poughkeepsie,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,499.99
280,2016-06-21,Tomeka Higgins,Poughkeepsie,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,1199.98
281,2016-06-21,Cris Dunn,Pittsford,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
281,2016-06-21,Cris Dunn,Pittsford,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
281,2016-06-21,Cris Dunn,Pittsford,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,7999.98
282,2016-06-22,Regina Burns,Garland,TX,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,2,1199.98
282,2016-06-22,Regina Burns,Garland,TX,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,1,599.99
282,2016-06-22,Regina Burns,Garland,TX,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Rowlett Bikes,Layla Terrell,2,1999.98
282,2016-06-22,Regina Burns,Garland,TX,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Rowlett Bikes,Layla Terrell,2,7999.98
283,2016-06-23,Olevia Pitts,Redondo Beach,CA,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,1199.98
283,2016-06-23,Olevia Pitts,Redondo Beach,CA,Trek Conduit+ - 2016,Trek,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,1,2999.99
284,2016-06-23,Inger Jennings,Patchogue,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,1099.98
284,2016-06-23,Inger Jennings,Patchogue,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,599.99
285,2016-06-25,Justin Newton,Apple Valley,CA,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,1,549.99
285,2016-06-25,Justin Newton,Apple Valley,CA,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,1199.98
285,2016-06-25,Justin Newton,Apple Valley,CA,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,1,749.99
286,2016-06-25,Latasha Stanley,Rockville Centre,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,539.98
286,2016-06-25,Latasha Stanley,Rockville Centre,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,1199.98
286,2016-06-25,Latasha Stanley,Rockville Centre,NY,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1199.98
286,2016-06-25,Latasha Stanley,Rockville Centre,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,3999.99
287,2016-06-25,Delbert Wilkins,Coram,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,599.99
287,2016-06-25,Delbert Wilkins,Coram,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,1320.99
287,2016-06-25,Delbert Wilkins,Coram,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,749.99
287,2016-06-25,Delbert Wilkins,Coram,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,1,1549
288,2016-06-25,Ouida Gregory,Merrick,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,1,1549
288,2016-06-25,Ouida Gregory,Merrick,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,2899.99
288,2016-06-25,Ouida Gregory,Merrick,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,7999.98
289,2016-06-27,Phyllis Hill,Syosset,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,269.99
289,2016-06-27,Phyllis Hill,Syosset,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,1,549.99
289,2016-06-27,Phyllis Hill,Syosset,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,429
290,2016-06-28,Marni Bolton,Lancaster,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,269.99
290,2016-06-28,Marni Bolton,Lancaster,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,2641.98
290,2016-06-28,Marni Bolton,Lancaster,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,1499.98
291,2016-06-29,Alane Kennedy,Spring Valley,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,539.98
291,2016-06-29,Alane Kennedy,Spring Valley,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,939.98
292,2016-06-29,Van Peters,Houston,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,2,898
292,2016-06-29,Van Peters,Houston,TX,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Rowlett Bikes,Layla Terrell,2,3098
292,2016-06-29,Van Peters,Houston,TX,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Rowlett Bikes,Layla Terrell,1,2899.99
293,2016-06-30,Rubye Mccall,Troy,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,898
293,2016-06-30,Rubye Mccall,Troy,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,469.99
294,2016-07-01,Lavona Austin,Utica,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,269.99
294,2016-07-01,Lavona Austin,Utica,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,999.98
294,2016-07-01,Lavona Austin,Utica,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,449
294,2016-07-01,Lavona Austin,Utica,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,7999.98
295,2016-07-01,Benny Bender,Elmont,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
296,2016-07-04,Gabriela Warren,Long Beach,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1099.98
296,2016-07-04,Gabriela Warren,Long Beach,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,999.98
296,2016-07-04,Gabriela Warren,Long Beach,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,2,3361.98
296,2016-07-04,Gabriela Warren,Long Beach,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,Baldwin Bikes,Marcelene Boyer,1,2999.99
297,2016-07-04,Justina Jenkins,Shirley,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,5799.98
298,2016-07-04,Janna Hayden,Longview,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Rowlett Bikes,Layla Terrell,1,269.99
298,2016-07-04,Janna Hayden,Longview,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,2,539.98
298,2016-07-04,Janna Hayden,Longview,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,Rowlett Bikes,Layla Terrell,1,299.99
298,2016-07-04,Janna Hayden,Longview,TX,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,Rowlett Bikes,Layla Terrell,2,939.98
298,2016-07-04,Janna Hayden,Longview,TX,Trek Conduit+ - 2016,Trek,Electric Bikes,Rowlett Bikes,Layla Terrell,1,2999.99
299,2016-07-05,Rayna Perry,Ozone Park,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,2,3098
299,2016-07-05,Rayna Perry,Ozone Park,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,2,3361.98
300,2016-07-05,Emmaline Huber,Mount Vernon,NY,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1199.98
300,2016-07-05,Emmaline Huber,Mount Vernon,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,1,1549
300,2016-07-05,Emmaline Huber,Mount Vernon,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,2,3361.98
300,2016-07-05,Emmaline Huber,Mount Vernon,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,Baldwin Bikes,Marcelene Boyer,2,5999.98
301,2016-07-06,Caren Stephens,Scarsdale,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,269.99
